Age,NexusMember,Item_Description,Item_Category,Quantity,Unit_Price,Discount,TotalValue,Loyalty_Points_Earned,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Gender_Female,Gender_Male,Outlet_Name_Cargills Food City - Battaramulla,Outlet_Name_Cargills Food City - Maharagama,Outlet_Name_Cargills Food City - Malabe,Outlet_Name_Cargills Food City - Nugegoda,Payment_Method_Card,Payment_Method_Cash,Payment_Method_Mobile Payment,Department_Baby Care,Department_Bakery,Department_Beverages,Department_Frozen Food,Department_Fruits,Department_Grocery,Department_Household
36,0,Tiara Chocolate Layer Cake 310g,Cakes,4,522.0,10,1879.2,6,399.71,2025,6,21,5,25,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
51,1,Goldi Chicken Meatballs 500g,Meatballs,1,880.0,0,880.0,12,150.76,2025,6,2,0,23,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
34,0,MANGO - K/C,Inorganic,2,129.0,5,245.1,0,76.96,2024,10,15,1,42,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
34,1,RICE SAMBA BULK KG - LOCAL,Pulses,1,835.0,15,709.75,15,182.27,2024,10,19,5,42,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
37,1,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,1,320.0,15,272.0,0,51.87,2025,5,11,6,19,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
26,1,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,0,660.0,18,205.79,2024,12,5,3,49,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
23,1,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,1,50.0,10,45.0,0,11.01,2025,5,14,2,20,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
31,0,Bairaha Chicken Sausages 500g,Sausages,1,950.0,5,902.5,19,204.5,2025,1,28,1,5,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
20,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,2,291.0,15,494.7,0,75.85,2025,2,25,1,9,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
52,0,IMORICH CHOC CHOC CHIP 1L,Desserts,2,775.0,0,1550.0,2,450.67,2025,4,28,0,18,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
30,1,Milca Instant Milk Powder 400g,Milk Powder,4,1050.0,10,3780.0,5,1157.3,2025,3,7,4,10,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
46,1,Green Chillies 100g,Vegetables,4,34.0,15,115.6,0,31.66,2024,8,17,5,33,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
48,1,MILO PACKET 600G,Malt Drink,3,645.0,0,1935.0,6,671.71,2025,7,1,1,27,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
50,1,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Personal Hygiene,2,320.0,15,544.0,9,176.64,2024,12,1,6,48,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
19,0,IMORICH CHOC CHOC CHIP 1L,Desserts,4,775.0,0,3100.0,14,558.98,2024,11,5,1,45,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
23,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,2,375.0,10,675.0,1,184.94,2025,2,1,5,5,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
35,0,MYSOORE DHAL BULK KG,Pulses,2,265.0,15,450.5,0,139.98,2024,9,22,6,38,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
28,0,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,1,1225.0,10,1102.5,12,167.12,2024,8,3,5,31,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
43,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,4,320.0,10,1152.0,9,368.23,2024,8,8,3,32,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
59,0,EH GINGER BEER 1.5L,Juices & Carbonates,2,220.0,5,418.0,0,145.41,2025,4,26,5,17,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
57,0,CLOGARD TOOTH PASTE 200G,Oral Care,4,195.0,5,741.0,19,207.15,2024,9,17,1,38,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
42,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,1,375.0,5,356.25,0,59.13,2024,10,10,3,41,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
47,1,MILO PACKET 600G,Malt Drink,2,645.0,5,1225.5,12,257.79,2025,2,20,3,8,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
41,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,3,375.0,10,1012.5,5,280.4,2024,11,13,2,46,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
34,1,Kist Mixed Fruit Jam 540g,Jams & Spreads,1,412.0,10,370.8,0,124.55,2024,8,24,5,34,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
46,1,Kist Tomato Ketchup 375g,Sauces & Condiments,4,412.0,15,1400.8,14,241.47,2025,2,17,0,8,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
59,0,VELVET HAND WASH REFILL ROSE 200ML,Hand & Body Care,4,175.0,5,665.0,15,185.43,2024,12,11,2,50,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
50,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,3,375.0,0,1125.0,12,263.45,2024,9,14,5,37,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
49,1,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,2,50.0,10,90.0,0,28.93,2024,9,20,4,38,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
40,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,3,750.0,0,2250.0,10,502.76,2025,5,19,0,21,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
37,1,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,4,1225.0,5,4655.0,20,1586.39,2024,12,16,0,51,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
21,1,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,3,291.0,5,829.35,20,272.61,2025,6,22,6,25,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
46,0,Edinborough Mayonnaise 350g,Sauces & Condiments,1,1230.0,0,1230.0,11,288.08,2024,9,11,2,37,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
31,0,Green Chillies 100g,Vegetables,1,34.0,10,30.6,0,5.95,2024,11,8,4,45,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
49,1,CIC BASMATHI RICE BULK,Pulses,1,698.0,15,593.3,9,171.91,2025,6,10,1,24,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
24,1,EVA SANITARY NAPKIN DRYTEX WINGS 20S,Personal Hygiene,3,320.0,5,912.0,18,243.45,2024,12,12,3,50,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
30,0,Little Lion Soft Log Coffee Flavoured 200g,Cakes,4,390.0,5,1482.0,4,413.38,2025,5,20,1,21,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
46,0,MILO PACKET 600G,Malt Drink,2,645.0,10,1161.0,1,297.45,2025,7,15,1,29,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
40,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,2,320.0,0,640.0,10,205.57,2025,5,26,0,22,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
60,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,1,320.0,15,272.0,0,67.95,2024,11,17,6,46,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
30,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,4,291.0,10,1047.6,16,283.52,2025,2,14,4,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
38,1,TOP CRUST BREAD,Production Bakery,4,69.0,10,248.4,0,86.55,2024,12,4,2,49,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
55,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,2,375.0,5,712.5,1,225.42,2025,3,2,6,9,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
46,0,CLOGARD TOOTH PASTE 200G,Oral Care,1,195.0,0,195.0,0,32.14,2025,2,15,5,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
34,1,MYSOORE DHAL BULK KG,Pulses,1,265.0,10,238.5,0,43.53,2024,10,16,2,42,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
19,0,RICE SAMBA BULK KG - LOCAL,Pulses,4,835.0,0,3340.0,1,970.09,2024,10,28,0,44,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
52,1,CLOGARD TOOTH PASTE 200G,Oral Care,3,195.0,0,585.0,8,151.75,2025,7,24,3,30,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
24,0,CIC BASMATHI RICE BULK,Pulses,3,698.0,5,1989.3,4,365.74,2025,4,19,5,16,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
47,0,CIC BASMATHI RICE BULK,Pulses,2,698.0,5,1326.2,4,397.95,2024,12,10,1,50,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
55,0,MANGO - K/C,Inorganic,2,129.0,0,258.0,0,80.95,2025,7,26,5,30,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
50,0,Goldi Jumbo Chicken Sausages 330g,Sausages,1,468.0,0,468.0,0,141.67,2024,11,2,5,44,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
18,0,CIC BASMATHI RICE BULK,Pulses,3,698.0,10,1884.6,9,387.61,2024,12,30,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
21,1,Cabbage 500g,Vegetables,4,160.0,15,544.0,3,92.43,2025,7,17,3,29,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
28,1,Big Onion 500g,Vegetables,4,115.0,0,460.0,0,103.46,2025,6,13,4,24,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
42,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,4,320.0,15,1088.0,8,280.06,2025,2,28,4,9,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
46,1,MANGO - K/C,Inorganic,4,129.0,0,516.0,7,136.11,2024,12,16,0,51,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
32,0,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,4,530.0,15,1802.0,4,466.23,2025,1,6,0,2,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
53,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,3,375.0,0,1125.0,12,272.83,2025,1,20,0,4,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
22,0,Cabbage 500g,Vegetables,3,160.0,0,480.0,0,135.54,2024,8,24,5,34,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
48,0,TOP CRUST BREAD,Production Bakery,2,69.0,10,124.2,0,37.94,2024,10,11,4,41,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
38,0,CLOGARD TOOTHPASTE 120G,Oral Care,3,248.0,10,669.6,6,210.54,2024,9,9,0,37,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True
27,1,TOP CRUST BREAD,Production Bakery,2,69.0,15,117.3,0,29.56,2025,2,26,2,9,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
51,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,1,0.0,15,0.0,0,0.0,2024,11,18,0,47,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
56,1,Goldi Chicken Meatballs 500g,Meatballs,4,880.0,10,3168.0,16,740.73,2025,4,20,6,16,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
54,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,3,375.0,10,1012.5,1,198.57,2024,9,13,4,37,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
33,0,MANGO - K/C,Inorganic,4,129.0,5,490.2,0,120.84,2025,7,9,2,28,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
49,0,VELVET HAND WASH REFILL ROSE 200ML,Hand & Body Care,2,175.0,15,297.5,0,85.26,2025,4,21,0,17,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
44,0,WATAWALA KAHATA TEA POUCH 400G,Tea,1,500.0,15,425.0,0,144.34,2025,4,22,1,17,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
26,1,Bairaha Chicken Sausages 500g,Sausages,4,950.0,15,3230.0,10,602.46,2025,1,25,5,4,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
50,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,4,375.0,5,1425.0,1,452.87,2025,3,14,4,11,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
53,1,NESCAFE ICE COLD COFFEE 180ML,RTD Beverages,4,160.0,15,544.0,15,141.19,2025,3,5,2,10,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
34,0,WATAWALA KAHATA TEA POUCH 400G,Tea,1,500.0,5,475.0,0,80.88,2025,2,11,1,7,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
33,1,RITZBURY BLUEBERRY CHOCOLATE 45G,Confectionery,1,120.0,10,108.0,0,24.46,2024,10,13,6,41,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
32,1,SUNQUICK B/CURRENT STD 330ML,Concentrated Fruit Drinks,1,490.0,15,416.5,0,65.58,2025,7,18,4,29,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False
21,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,2,750.0,15,1275.0,6,385.1,2025,1,9,3,2,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
52,1,Prima Chocolate Swiss Roll 225g,Cakes,4,552.5,10,1989.0,5,673.89,2025,7,6,6,27,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
56,0,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,1,530.0,5,503.5,2,77.95,2024,8,25,6,34,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
31,1,Green Chillies 100g,Vegetables,3,34.0,10,91.8,0,28.15,2025,6,21,5,25,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
45,1,Cabbage 500g,Vegetables,1,160.0,10,144.0,0,32.3,2024,11,17,6,46,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
58,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,4,375.0,5,1425.0,12,251.37,2025,7,10,3,28,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
55,1,Astra Fat Spread 1kg,Dairy & Spreads,3,1360.0,0,4080.0,20,740.02,2024,8,7,2,32,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
56,1,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,3,291.0,15,742.05,11,215.35,2024,10,5,5,40,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
24,0,CLOGARD TOOTH PASTE 200G,Oral Care,1,195.0,5,185.25,0,28.91,2025,3,6,3,10,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
43,1,Garlic 250g,Vegetables,3,230.0,15,586.5,16,148.11,2025,1,8,2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
20,1,RICE SAMBA BULK KG - LOCAL,Pulses,4,835.0,10,3006.0,15,601.4,2024,10,3,3,40,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
20,0,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,1,375.0,10,337.5,0,73.38,2024,8,24,5,34,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
43,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,2,320.0,10,576.0,5,178.43,2024,12,24,1,52,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False
30,0,NIPUNA RICE SUPIRI KEERI SAMBA 1KG,Pulses,4,1225.0,15,4165.0,14,895.61,2025,2,1,5,5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50,0,BABY CHERAMY SOAP POKURUWA SADUN 5IN1,Baby Needs,4,530.0,5,2014.0,3,532.73,2025,1,4,5,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
18,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,2,291.0,0,582.0,20,107.07,2025,2,20,3,8,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
42,0,CIC BASMATHI RICE BULK,Pulses,3,698.0,0,2094.0,8,618.7,2025,5,9,4,19,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
18,1,Cabbage 500g,Vegetables,3,160.0,15,408.0,0,110.9,2025,5,5,0,19,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
35,1,CIC BASMATHI RICE BULK,Pulses,2,698.0,5,1326.2,14,385.52,2025,4,4,4,14,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
40,1,NEW RATHNA ROSE RAW RICE 1KG,Pulses,2,0.0,10,0.0,0,0.0,2025,5,9,4,19,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
25,0,Astra Fat Spread 1kg,Dairy & Spreads,4,1360.0,0,5440.0,4,1130.87,2024,10,24,3,43,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
38,1,CLOGARD TOOTH PASTE 200G,Oral Care,3,195.0,15,497.25,0,173.8,2025,2,8,5,6,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
57,1,Edinborough Mayonnaise 350g,Sauces & Condiments,4,1230.0,15,4182.0,20,1098.88,2025,1,22,2,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
38,0,Garlic 250g,Vegetables,4,230.0,15,782.0,4,169.02,2024,11,4,0,45,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
58,0,IMORICH CHOC CHOC CHIP 1L,Desserts,2,775.0,15,1317.5,13,313.7,2024,11,9,5,45,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
59,0,MILO PACKET 600G,Malt Drink,4,645.0,0,2580.0,2,668.92,2024,9,6,4,36,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
53,1,Tiara Chocolate Layer Cake 310g,Cakes,2,522.0,5,991.8,7,338.2,2025,2,14,4,7,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
40,0,Kist Mixed Fruit Jam 540g,Jams & Spreads,4,412.0,0,1648.0,19,414.21,2025,1,8,2,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
30,1,KREST CHICKEN SAUSAGES S/LESS 250G,Processed/Preserved Meat,1,375.0,5,356.25,0,81.33,2024,9,10,1,37,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
36,1,VELVET HAND WASH REFILL ROSE 200ML,Hand & Body Care,4,175.0,10,630.0,19,155.99,2025,6,24,1,26,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
57,0,MYSOORE DHAL BULK KG,Pulses,3,265.0,10,715.5,6,124.54,2025,6,9,0,24,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
48,0,VIM DISHWASH LIQUID LIME 500ML,Cleaning Consumables,3,250.0,15,637.5,13,123.15,2024,11,24,6,47,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
59,0,Big Onion 500g,Vegetables,4,115.0,5,437.0,0,138.85,2024,10,20,6,42,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
45,1,HIGHLAND I/C VANILLA 1L,Desserts,4,320.0,15,1088.0,16,354.61,2024,8,24,5,34,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
39,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,2,320.0,5,608.0,5,181.85,2024,12,21,5,51,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
50,0,Goldi Chicken Meatballs 500g,Meatballs,2,880.0,0,1760.0,18,468.81,2024,9,9,0,37,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
45,0,Goldi Jumbo Chicken Sausages 330g,Sausages,4,468.0,15,1591.2,12,242.39,2024,11,10,6,45,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
52,0,VIM DISHWASH LIQUID LIME 500ML,Cleaning Consumables,1,250.0,0,250.0,0,67.59,2024,11,7,3,45,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
21,1,VELVET HAND WASH REFILL ROSE 200ML,Hand & Body Care,4,175.0,5,665.0,5,204.72,2024,8,2,4,31,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
59,0,RICHLIFE CHOCOLATE FLY MILK 180ML,RTD Beverages,2,140.0,0,280.0,0,76.03,2024,9,16,0,38,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
39,1,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,4,50.0,15,170.0,0,44.04,2024,12,11,2,50,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
23,0,Goldi Chicken Meatballs 500g,Meatballs,1,880.0,0,880.0,10,249.81,2025,6,12,3,24,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
19,0,HIGHLAND I/C VANILLA 1L,Desserts,3,320.0,5,912.0,6,318.19,2025,5,12,0,20,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
53,1,MYSOORE DHAL BULK KG,Pulses,3,265.0,0,795.0,18,277.16,2025,2,2,6,5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
20,1,EH GINGER BEER 1.5L,Juices & Carbonates,4,220.0,5,836.0,20,230.42,2024,8,17,5,33,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
56,0,AMBEWELA FLAVOURED MILK VANILLA 1000ML,Juices & Carbonates,3,320.0,10,864.0,1,254.7,2025,7,21,0,30,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
51,0,SUNQUICK B/CURRENT STD 330ML,Concentrated Fruit Drinks,4,490.0,0,1960.0,11,530.19,2025,3,27,3,13,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
30,0,NEW RATHNA ROSE RAW RICE 1KG,Pulses,1,750.0,15,637.5,2,200.59,2025,6,14,5,24,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
21,1,CLOGARD TOOTH PASTE 200G,Oral Care,4,195.0,10,702.0,3,232.8,2024,9,24,1,39,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
50,1,HIGHLAND I/C VANILLA 1L,Desserts,1,320.0,10,288.0,0,65.34,2025,7,12,5,28,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
51,1,Tiara Chocolate Layer Cake 310g,Cakes,2,522.0,5,991.8,5,285.12,2025,4,8,1,15,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
41,1,MYSOORE DHAL BULK KG,Pulses,1,265.0,10,238.5,0,81.77,2025,2,16,6,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
35,1,Delmege Chicken Flavoured Soya Meat 90g,Soya Products,4,170.0,15,578.0,9,147.08,2025,7,1,1,27,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
30,0,RITZBURY BLUEBERRY CHOCOLATE 45G,Confectionery,4,120.0,0,480.0,0,93.06,2024,9,7,5,36,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
23,0,RICE SUPIRI KEERI SAMBA BULK KG,Pulses,1,291.0,10,261.9,0,79.19,2025,2,2,6,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
31,1,HIGHLAND I/C VANILLA 1L,Desserts,2,320.0,0,640.0,2,216.27,2025,3,5,2,10,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
28,0,MILO PACKET 600G,Malt Drink,3,645.0,15,1644.75,18,353.97,2024,8,20,1,34,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
35,1,VIM DISHWASH LIQUID LIME 500ML,Cleaning Consumables,4,250.0,15,850.0,19,154.21,2025,6,20,4,25,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
50,0,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,10,594.0,17,154.72,2025,1,28,1,5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
60,0,Pears Baby Cologne Active Floral 100ml,Baby Cologne,4,431.25,15,1466.25,19,234.77,2025,1,6,0,2,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
19,1,Edinborough Mayonnaise 350g,Sauces & Condiments,2,1230.0,0,2460.0,9,741.99,2025,2,3,0,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
27,0,MYSOORE DHAL BULK KG,Pulses,1,265.0,10,238.5,0,63.56,2025,6,7,5,23,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
21,1,Tiara Chocolate Layer Cake 310g,Cakes,3,522.0,15,1331.1,3,301.88,2024,8,22,3,34,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
60,0,RICHLIFE CHOCOLATE FLY MILK 180ML,RTD Beverages,3,140.0,0,420.0,0,123.21,2024,11,3,6,44,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
55,1,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,10,594.0,15,197.16,2025,6,14,5,24,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
24,0,KNORR SEASONING CUBE 15*20G,Seasoning & Coconut Cream,4,50.0,5,190.0,0,52.05,2024,10,26,5,43,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
50,1,VIM DISHWASH LIQUID LIME 500ML,Cleaning Consumables,1,250.0,10,225.0,0,40.51,2025,1,25,5,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
42,1,MANGO - K/C,Inorganic,1,129.0,5,122.55,0,32.55,2024,11,26,1,48,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
45,1,CLOGARD TOOTHPASTE 120G,Oral Care,4,248.0,15,843.2,2,250.76,2025,1,18,5,3,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
45,1,Anchor Full Cream Milk Powder 400g,Milk Powder,2,1200.0,5,2280.0,11,454.91,2024,10,14,0,42,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
51,1,Bairaha Chicken Sausages 500g,Sausages,4,950.0,0,3800.0,11,702.77,2024,11,18,0,47,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
41,0,EH GINGER BEER 1.5L,Juices & Carbonates,3,220.0,5,627.0,6,214.07,2025,2,11,1,7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
60,1,EH GINGER BEER 1.5L,Juices & Carbonates,2,220.0,0,440.0,0,152.01,2025,2,18,1,8,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
54,1,Bairaha Chicken Sausages 500g,Sausages,1,950.0,0,950.0,7,221.65,2025,2,25,1,9,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
